make_model,hp_kW,km,age,price,Gearing_Type,Gears
Opel Insignia,103.0,10.0,0.0,26990,Manual,6.0
Opel Insignia,100.0,1500.0,0.0,27490,Manual,6.0
Opel Insignia,100.0,5.0,0.0,27200,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,27450,Manual,6.0
Opel Insignia,125.0,1.0,0.0,26900,Manual,6.0
Opel Insignia,103.0,20.0,0.0,26990,Manual,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,26538,Manual,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,26538,Manual,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,26511,Manual,6.0
Opel Insignia,81.0,1647.3626086956522,0.0,23007,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,23000,Manual,6.0
Opel Insignia,81.0,7500.0,0.0,22999,Manual,6.0
Opel Insignia,81.0,1647.3626086956522,0.0,23007,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,23000,Manual,6.0
Opel Insignia,81.0,8.0,0.0,22990,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,22620,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,22315,Manual,6.0
Opel Insignia,81.0,5000.0,0.0,22800,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,22328,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,22328,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,22315,Manual,6.0
Opel Insignia,81.0,1647.3626086956522,0.0,22280,Manual,6.0
Opel Insignia,81.0,1647.3626086956522,0.0,21992,Manual,6.0
Opel Insignia,103.0,1.0,0.0,22120,Manual,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,21704,Manual,6.0
Opel Insignia,100.0,1.0,0.0,21900,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,22167,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,25625,Manual,6.0
Opel Insignia,81.0,1647.3626086956522,0.0,25615,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,25568,Manual,6.0
Opel Insignia,100.0,9300.0,0.0,25500,Manual,6.0
Opel Insignia,100.0,9300.0,0.0,25500,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,25475,Manual,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,25464,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,25568,Manual,6.0
Opel Insignia,104.0,1.0,0.0,25436,Manual,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,25464,Manual,6.0
Opel Insignia,81.0,1647.3626086956522,0.0,25435,Manual,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,25415,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,25375,Manual,6.0
Opel Insignia,120.0,1647.3626086956522,0.0,25382,Manual,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,25375,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,25375,Manual,6.0
Opel Insignia,81.0,1647.3626086956522,0.0,25295,Manual,6.0
Opel Insignia,81.0,5000.0,0.0,24999,Manual,6.0
Opel Insignia,100.0,1.0,0.0,24995,Manual,6.0
Opel Insignia,100.0,1501.0,0.0,24990,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,25165,Manual,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,21704,Manual,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,25155,Manual,6.0
Opel Insignia,121.0,125.0,0.0,24950,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,24900,Manual,6.0
Opel Insignia,125.0,3000.0,0.0,24890,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,24797,Manual,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,24745,Manual,6.0
Opel Insignia,122.0,1.0,0.0,24742,Manual,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,24845,Manual,6.0
Opel Insignia,122.0,1.0,0.0,24743,Manual,6.0
Opel Insignia,100.0,9800.0,0.0,24700,Manual,6.0
Opel Insignia,122.0,1647.3626086956522,0.0,24323,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,24315,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,24625,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,24203,Manual,6.0
Opel Insignia,120.0,1647.3626086956522,0.0,24257,Manual,6.0
Opel Insignia,122.0,1647.3626086956522,0.0,24323,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,24203,Manual,6.0
Opel Insignia,81.0,1647.3626086956522,0.0,24080,Manual,6.0
Opel Insignia,104.0,1.0,0.0,24070,Manual,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,23848,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,23776,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,23561,Manual,6.0
Opel Insignia,122.0,1.0,0.0,23600,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,23561,Manual,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,23848,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,23690,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,23362,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,23362,Manual,6.0
Opel Insignia,104.0,1.0,0.0,23355,Manual,6.0
Opel Insignia,104.0,1.0,0.0,23351,Manual,6.0
Opel Insignia,104.0,1.0,0.0,23350,Manual,6.0
Opel Insignia,104.0,1.0,0.0,23349,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,23187,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,23187,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,23025,Manual,6.0
Renault Clio,66.0,161556.0,3.0,7650,Automatic,6.0
Renault Clio,66.0,22000.0,3.0,13100,Automatic,6.0
Renault Clio,66.0,33000.0,3.0,13000,Automatic,6.0
Renault Clio,66.0,29830.0,2.0,12790,Automatic,6.0
Renault Clio,67.0,66222.0,3.0,11490,Automatic,6.0
Renault Clio,87.0,39200.0,3.0,13000,Automatic,6.0
Renault Clio,87.0,10272.0,2.0,13990,Automatic,6.0
Renault Clio,88.0,20000.0,3.0,12700,Automatic,6.0
Renault Clio,66.0,16381.0,2.0,14280,Automatic,6.0
Renault Clio,66.0,8500.0,2.0,14200,Automatic,6.0
Renault Clio,90.0,19056.0,2.0,13950,Automatic,6.0
Renault Clio,66.0,24000.0,1.0,13500,Automatic,5.0
Renault Clio,66.0,20764.0,1.0,13900,Automatic,6.0
Renault Clio,87.0,22300.0,1.0,14940,Automatic,6.0
Renault Clio,87.0,28337.0,1.0,15485,Automatic,6.0
Renault Clio,87.0,11100.0,1.0,13950,Automatic,6.0
Renault Clio,88.0,18035.130066815145,1.0,15599,Automatic,6.0
Renault Clio,87.0,28337.0,1.0,15485,Automatic,6.0
Renault Clio,87.0,21210.0,1.0,15590,Automatic,6.0
Renault Clio,66.0,10.0,0.0,15600,Automatic,6.0
Renault Clio,87.0,17229.0,1.0,15590,Automatic,6.0
Renault Clio,87.0,25899.0,1.0,15790,Automatic,6.0
Renault Clio,88.0,25917.0,1.0,15790,Automatic,6.0
Renault Clio,87.0,12671.0,1.0,15790,Automatic,6.0
Renault Clio,88.0,100.0,1.0,15928,Automatic,6.0
Renault Clio,88.0,100.0,1.0,15928,Automatic,6.0
Renault Clio,88.0,100.0,1.0,15928,Automatic,6.0
Renault Clio,88.0,100.0,1.0,15928,Automatic,6.0
Renault Clio,67.0,9800.0,1.0,15990,Automatic,6.0
Renault Clio,88.0,3356.0,1.0,15990,Automatic,6.0
Renault Clio,87.0,13905.0,1.0,15990,Automatic,6.0
Renault Clio,88.0,5509.0,1.0,15990,Automatic,6.0
Renault Clio,67.0,22869.0,1.0,15990,Automatic,6.0
Renault Clio,67.0,21085.0,1.0,15990,Automatic,6.0
Renault Clio,88.0,5264.0,1.0,15990,Automatic,6.0
Renault Clio,87.0,5711.0,1.0,15990,Automatic,6.0
Renault Clio,87.0,19428.0,1.0,15990,Automatic,6.0
Renault Clio,87.0,9000.0,1.0,15950,Automatic,6.0
Renault Clio,87.0,13956.0,3.0,15950,Automatic,6.0
Renault Clio,88.0,3744.0,2.0,15950,Automatic,6.0
Renault Clio,87.0,6305.0,1.0,15990,Automatic,6.0
Renault Clio,66.0,6000.0,1.0,15950,Automatic,6.0
Renault Clio,87.0,7500.0,1.0,15950,Automatic,6.0
Renault Clio,88.0,100.0,1.0,15928,Automatic,6.0
Renault Clio,88.0,100.0,1.0,15928,Automatic,6.0
Renault Clio,88.0,16800.0,1.0,15905,Automatic,6.0
Renault Clio,88.0,100.0,1.0,15928,Automatic,6.0
Renault Clio,87.0,63711.0,2.0,15945,Automatic,6.0
Renault Clio,88.0,1647.3626086956522,0.0,15920,Automatic,6.0
Renault Clio,88.0,19000.0,1.0,15905,Automatic,6.0
Renault Clio,88.0,16200.0,1.0,15905,Automatic,6.0
Renault Clio,87.0,14280.0,1.0,15900,Automatic,6.0
Renault Clio,88.0,7954.0,1.0,15900,Automatic,6.0
Renault Clio,87.0,14629.0,1.0,15890,Automatic,6.0
Renault Clio,87.0,13995.0,1.0,15890,Automatic,6.0
Renault Clio,66.0,12508.0,1.0,15900,Automatic,6.0
Renault Clio,87.0,31563.0,2.0,15900,Automatic,6.0
Renault Clio,88.0,65550.0,3.0,15900,Automatic,6.0
Renault Clio,66.0,1647.3626086956522,0.0,15798,Automatic,6.0
Renault Clio,87.0,19100.0,1.0,15875,Automatic,6.0
Renault Clio,87.0,19900.0,1.0,15850,Automatic,6.0
Renault Clio,87.0,19250.0,1.0,15875,Automatic,6.0
Renault Clio,87.0,16700.0,1.0,15780,Automatic,6.0
Renault Clio,87.0,12956.0,1.0,15750,Automatic,6.0
Renault Clio,87.0,12956.0,1.0,15750,Automatic,6.0
Renault Clio,88.0,100.0,1.0,15690,Automatic,6.0
Renault Clio,88.0,49495.0,3.0,15750,Automatic,6.0
Renault Clio,88.0,100.0,1.0,15690,Automatic,6.0
Renault Clio,87.0,16040.0,1.0,15690,Automatic,6.0
Renault Clio,88.0,100.0,1.0,15652,Automatic,6.0
Renault Clio,88.0,10.0,1.0,15650,Automatic,6.0
Renault Clio,87.0,23650.0,1.0,15790,Automatic,6.0
Renault Clio,87.0,11000.0,2.0,15500,Automatic,6.0
Renault Clio,66.0,10.0,0.0,15600,Automatic,6.0
Renault Clio,87.0,20200.0,1.0,15650,Automatic,6.0
Renault Clio,87.0,24957.0,2.0,15490,Automatic,6.0
Renault Clio,87.0,11300.0,1.0,15500,Automatic,6.0
Renault Clio,87.0,23017.0,1.0,15490,Automatic,6.0
Renault Clio,87.0,19847.0,1.0,15500,Automatic,6.0
Renault Clio,87.0,9424.0,2.0,15490,Automatic,6.0
Renault Clio,67.0,10.0,1.0,15490,Automatic,6.0
Renault Clio,87.0,19014.0,1.0,15490,Automatic,6.0
Renault Clio,87.0,19308.0,1.0,15490,Automatic,6.0
Renault Clio,87.0,28337.0,1.0,15485,Automatic,6.0
Renault Clio,87.0,22439.0,1.0,15485,Automatic,6.0
Renault Clio,87.0,22439.0,1.0,15485,Automatic,6.0
Renault Clio,87.0,28337.0,1.0,15485,Automatic,6.0
Renault Clio,87.0,14980.0,1.0,14990,Automatic,6.0
Renault Clio,87.0,13900.0,2.0,14990,Automatic,6.0
Renault Clio,56.0,20261.0,3.0,14990,Automatic,6.0
Renault Clio,87.0,14424.0,1.0,14990,Automatic,6.0
Renault Clio,66.0,28059.0,1.0,14990,Automatic,6.0
Renault Clio,66.0,1647.3626086956522,0.0,14987,Automatic,6.0
Renault Clio,66.0,3500.0,0.0,15200,Automatic,6.0
Renault Clio,66.0,10.0,1.0,15490,Automatic,6.0
Renault Clio,162.0,58000.0,3.0,15000,Automatic,6.0
Renault Clio,87.0,17081.0,2.0,14990,Automatic,6.0
Renault Clio,88.0,8900.0,3.0,14990,Automatic,6.0
Renault Clio,87.0,26077.0,1.0,14985,Automatic,6.0
Renault Clio,66.0,1647.3626086956522,0.0,14987,Automatic,6.0
Renault Clio,87.0,26077.0,1.0,14985,Automatic,6.0
Renault Clio,87.0,22494.0,3.0,14980,Automatic,6.0
Renault Clio,87.0,14500.0,1.0,14990,Automatic,6.0
Renault Clio,56.0,42999.0,3.0,14950,Automatic,6.0
Renault Clio,87.0,1386.0,2.0,14950,Automatic,6.0
Renault Clio,88.0,53332.0,3.0,14950,Automatic,6.0
Renault Clio,87.0,15912.0,1.0,14950,Automatic,6.0
Renault Clio,90.0,22013.0,2.0,14950,Automatic,6.0
Renault Clio,87.0,6649.0,1.0,14950,Automatic,6.0
Renault Clio,90.0,15689.0,2.0,14950,Automatic,6.0
Renault Clio,87.0,12000.0,2.0,14950,Automatic,6.0
Renault Clio,87.0,22638.0,1.0,14940,Automatic,6.0
Renault Clio,88.0,53800.0,2.0,14990,Automatic,6.0
Renault Clio,88.0,16130.0,1.0,14990,Automatic,6.0
Renault Clio,67.0,22607.0,2.0,14990,Automatic,6.0
Renault Clio,88.0,11687.0,1.0,14990,Automatic,6.0
Renault Clio,66.0,34334.0,1.0,14990,Automatic,5.0
Renault Clio,66.0,35912.0,2.0,14990,Automatic,6.0
Renault Clio,87.0,23000.0,1.0,14990,Automatic,6.0
Renault Clio,87.0,27900.0,3.0,14990,Automatic,6.0
Renault Clio,87.0,14400.0,1.0,14990,Automatic,6.0
Renault Clio,87.0,28517.0,3.0,14990,Automatic,6.0
Renault Clio,87.0,24400.0,1.0,14990,Automatic,6.0
Renault Clio,87.0,25600.0,1.0,14990,Automatic,6.0
Renault Clio,88.0,19528.0,2.0,14990,Automatic,6.0
Renault Clio,87.0,16600.0,1.0,14990,Automatic,6.0
Renault Clio,87.0,28337.0,1.0,15485,Automatic,6.0
Renault Clio,87.0,22735.0,1.0,15485,Automatic,6.0
Renault Clio,87.0,27188.0,1.0,15485,Automatic,6.0
Renault Clio,87.0,27188.0,1.0,15485,Automatic,6.0
Renault Clio,87.0,21939.0,1.0,15485,Automatic,6.0
Renault Clio,87.0,27188.0,1.0,15485,Automatic,6.0
Renault Clio,87.0,27188.0,1.0,15485,Automatic,6.0
Renault Clio,87.0,19377.0,1.0,15485,Automatic,6.0
Renault Clio,87.0,19377.0,1.0,15485,Automatic,6.0
Renault Clio,87.0,27188.0,1.0,15485,Automatic,6.0
Renault Clio,87.0,16100.0,1.0,15480,Automatic,6.0
Renault Clio,87.0,21900.0,1.0,15480,Automatic,6.0
Renault Clio,88.0,6586.0,1.0,15480,Automatic,6.0
Renault Clio,87.0,17456.0,1.0,15470,Automatic,6.0
Renault Clio,88.0,52972.0,3.0,15450,Automatic,6.0
Renault Clio,87.0,17790.0,1.0,15450,Automatic,6.0
Renault Clio,66.0,36780.0,2.0,15400,Automatic,6.0
Renault Clio,56.0,13520.0,2.0,15290,Automatic,6.0
Renault Clio,88.0,31011.0,2.0,13900,Automatic,6.0
Renault Clio,88.0,42504.0,3.0,13900,Automatic,6.0
Renault Clio,87.0,6800.0,2.0,13850,Automatic,6.0
Renault Clio,87.0,12000.0,2.0,13800,Automatic,6.0
Renault Clio,66.0,13500.0,2.0,13800,Automatic,6.0
Renault Clio,87.0,35000.0,3.0,13800,Automatic,6.0
Renault Clio,66.0,20110.0,1.0,13800,Automatic,6.0
Renault Clio,66.0,11000.0,2.0,13800,Automatic,6.0
Renault Clio,87.0,28300.0,1.0,13690,Automatic,6.0
Renault Clio,88.0,37083.0,2.0,13690,Automatic,6.0
Renault Clio,88.0,17087.0,2.0,13670,Automatic,6.0
Renault Clio,66.0,1647.3626086956522,0.0,13600,Automatic,6.0
Renault Clio,66.0,1.0,0.0,13600,Automatic,6.0
Renault Clio,66.0,9500.0,1.0,13550,Automatic,6.0
Renault Clio,87.0,70760.0,3.0,13500,Automatic,6.0
Renault Clio,66.0,34500.0,2.0,13500,Automatic,6.0
Renault Clio,88.0,50253.0,2.0,14925,Automatic,6.0
Renault Clio,88.0,36500.0,2.0,14900,Automatic,6.0
Renault Clio,66.0,4523.0,2.0,14900,Automatic,6.0
Renault Clio,87.0,75161.0,2.0,14900,Automatic,6.0
Renault Clio,87.0,17286.0,1.0,14890,Automatic,6.0
Renault Clio,87.0,19500.0,2.0,14890,Automatic,6.0
Renault Clio,87.0,24473.0,1.0,14870,Automatic,6.0
Renault Clio,87.0,990.0,1.0,14899,Automatic,6.0
Renault Clio,87.0,2347.0,1.0,14900,Automatic,6.0
Renault Clio,87.0,24473.0,1.0,14870,Automatic,6.0
Renault Clio,87.0,24473.0,1.0,14870,Automatic,6.0
Renault Clio,87.0,24473.0,1.0,14870,Automatic,6.0
Renault Clio,87.0,24473.0,1.0,14870,Automatic,6.0
Renault Clio,87.0,24473.0,1.0,14870,Automatic,6.0
Renault Clio,87.0,24473.0,1.0,14870,Automatic,6.0
Renault Clio,87.0,24473.0,1.0,14870,Automatic,6.0
Renault Clio,87.0,24473.0,1.0,14870,Automatic,6.0
Renault Clio,67.0,18051.0,2.0,14790,Automatic,6.0
Renault Clio,87.0,24473.0,1.0,14870,Automatic,6.0
Renault Clio,87.0,6800.0,2.0,14150,Automatic,6.0
Renault Clio,88.0,48601.0,3.0,14790,Automatic,6.0
Renault Clio,88.0,19000.0,1.0,14000,Automatic,6.0
Renault Clio,87.0,22071.0,1.0,13999,Automatic,6.0
Renault Clio,88.0,35661.0,3.0,13995,Automatic,6.0
Renault Clio,66.0,9913.0,3.0,13990,Automatic,6.0
Renault Clio,162.0,71390.0,3.0,13990,Automatic,6.0
Renault Clio,66.0,68325.0,3.0,13990,Automatic,6.0
Renault Clio,88.0,33875.0,3.0,13990,Automatic,6.0
Renault Clio,67.0,14941.0,1.0,13990,Automatic,6.0
Renault Clio,67.0,43384.0,3.0,13990,Automatic,6.0
Renault Clio,88.0,41800.0,3.0,13990,Automatic,6.0
Renault Clio,87.0,23800.0,3.0,13990,Automatic,6.0
Renault Clio,88.0,28185.0,2.0,13990,Automatic,6.0
Renault Clio,66.0,10.0,3.0,13950,Automatic,6.0
Renault Clio,87.0,17000.0,2.0,14750,Automatic,6.0
Renault Clio,66.0,16000.0,1.0,14699,Automatic,6.0
Renault Clio,66.0,1034.0,2.0,14650,Automatic,6.0
Renault Clio,87.0,23850.0,2.0,13980,Automatic,6.0
Renault Clio,88.0,37828.0,3.0,14740,Automatic,6.0
Renault Clio,88.0,20900.0,1.0,13950,Automatic,6.0
Renault Clio,88.0,19863.0,3.0,14590,Automatic,6.0
Renault Clio,66.0,1647.3626086956522,0.0,14506,Automatic,6.0
Renault Clio,66.0,1647.3626086956522,0.0,14506,Automatic,6.0
Renault Clio,88.0,15000.0,3.0,14500,Automatic,6.0
Renault Clio,66.0,12150.0,2.0,14500,Automatic,6.0
Renault Clio,66.0,3000.0,0.0,14495,Automatic,5.0
Renault Clio,87.0,17188.0,1.0,14490,Automatic,6.0
Renault Clio,67.0,30543.0,1.0,14480,Automatic,6.0
Renault Clio,87.0,7327.0,2.0,14460,Automatic,6.0
Renault Clio,67.0,9145.0,1.0,14490,Automatic,6.0
Renault Clio,87.0,26500.0,2.0,14440,Automatic,6.0
Renault Clio,87.0,26879.0,1.0,14400,Automatic,6.0
Renault Clio,87.0,8750.0,3.0,14450,Automatic,6.0
Renault Clio,66.0,46000.0,3.0,12650,Automatic,6.0
Renault Clio,87.0,21012.0,1.0,14400,Automatic,6.0
Renault Clio,88.0,31214.0,2.0,12600,Automatic,6.0
Renault Clio,56.0,37065.0,3.0,14290,Automatic,6.0
Renault Clio,87.0,46668.0,3.0,12550,Automatic,6.0
Renault Clio,88.0,23491.0,3.0,12545,Automatic,6.0
Renault Clio,87.0,40676.0,2.0,12590,Automatic,6.0
Renault Clio,88.0,23491.0,3.0,12545,Automatic,6.0
Renault Clio,88.0,23491.0,3.0,12545,Automatic,6.0
Renault Clio,88.0,23491.0,3.0,12545,Automatic,6.0
Renault Clio,88.0,23491.0,3.0,12545,Automatic,6.0
Renault Clio,88.0,23491.0,3.0,12545,Automatic,6.0
Renault Clio,88.0,23491.0,3.0,12545,Automatic,6.0
Renault Clio,88.0,23491.0,3.0,12545,Automatic,6.0
Renault Clio,88.0,23491.0,3.0,12545,Automatic,6.0
Renault Clio,88.0,23491.0,3.0,12545,Automatic,6.0
Renault Clio,88.0,55000.0,3.0,12500,Automatic,6.0
Renault Clio,88.0,28500.0,3.0,12490,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,88.0,23491.0,3.0,12545,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,66.0,59897.0,3.0,13300,Automatic,6.0
Renault Clio,88.0,20500.0,3.0,13250,Automatic,6.0
Renault Clio,87.0,24700.0,1.0,13200,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,88.0,14610.0,3.0,13200,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,66.0,14000.0,2.0,13280,Automatic,6.0
Renault Clio,66.0,32713.0,2.0,12000,Automatic,6.0
Renault Clio,66.0,41748.57692307692,2.0,12400,Automatic,6.0
Renault Clio,66.0,32713.0,2.0,12000,Automatic,6.0
Renault Clio,66.0,10100.0,2.0,12000,Automatic,6.0
Renault Clio,87.0,55000.0,3.0,12000,Automatic,6.0
Renault Clio,66.0,32713.0,2.0,12000,Automatic,6.0
Renault Clio,66.0,37000.0,3.0,12000,Automatic,6.0
Renault Clio,87.0,27840.0,3.0,11999,Automatic,6.0
Renault Clio,87.0,19100.0,3.0,11990,Automatic,6.0
Renault Clio,88.0,17890.0,3.0,11990,Automatic,6.0
Renault Clio,66.0,93473.0,3.0,11950,Automatic,6.0
Renault Clio,66.0,25500.0,3.0,11900,Automatic,6.0
Renault Clio,87.0,120964.0,3.0,11900,Automatic,6.0
Renault Clio,87.0,29000.0,2.0,11900,Automatic,6.0
Renault Clio,66.0,73300.0,3.0,11990,Automatic,6.0
Renault Clio,66.0,75022.0,2.0,11900,Automatic,6.0
Renault Clio,81.0,35000.0,3.0,11800,Automatic,5.0
Renault Clio,87.0,23300.0,3.0,11750,Automatic,6.0
Renault Clio,87.0,46000.0,2.0,11890,Automatic,6.0
Renault Clio,66.0,19296.0,1.0,13490,Automatic,6.0
Renault Clio,87.0,37600.0,3.0,13495,Automatic,6.0
Renault Clio,66.0,22914.0,3.0,13470,Automatic,6.0
Renault Clio,66.0,36200.0,3.0,13490,Automatic,6.0
Renault Clio,66.0,7.0,1.0,13400,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,12176.0,2.0,13450,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,17547.0,3.0,13400,Automatic,6.0
Renault Clio,88.0,45000.0,3.0,13445,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,87.0,31356.0,2.0,13390,Automatic,6.0
Renault Clio,66.0,20000.0,1.0,11600,Automatic,6.0
Renault Clio,66.0,17000.0,3.0,11500,Automatic,6.0
Renault Clio,66.0,32713.0,2.0,11500,Automatic,6.0
Renault Clio,66.0,32713.0,2.0,11500,Automatic,6.0
Renault Clio,88.0,47000.0,2.0,11600,Automatic,6.0
Renault Clio,66.0,32713.0,2.0,11500,Automatic,6.0
Renault Clio,66.0,32713.0,2.0,11500,Automatic,6.0
Renault Clio,66.0,32713.0,2.0,11500,Automatic,6.0
Renault Clio,66.0,32713.0,2.0,11500,Automatic,6.0
Renault Clio,66.0,32713.0,2.0,11500,Automatic,6.0
Renault Clio,66.0,32713.0,2.0,11500,Automatic,6.0
Renault Clio,66.0,32713.0,2.0,11500,Automatic,6.0
Renault Clio,66.0,32713.0,2.0,11500,Automatic,6.0
Renault Clio,66.0,32713.0,2.0,11500,Automatic,6.0
Renault Clio,66.0,32713.0,2.0,11500,Automatic,6.0
Renault Clio,66.0,32713.0,2.0,11500,Automatic,6.0
Renault Clio,66.0,32713.0,2.0,11500,Automatic,6.0
Renault Clio,87.0,20000.0,3.0,12999,Automatic,6.0
Renault Clio,87.0,24043.0,1.0,12990,Automatic,6.0
Renault Clio,66.0,17557.0,1.0,12990,Automatic,6.0
Renault Clio,66.0,32713.0,2.0,11500,Automatic,6.0
Renault Clio,66.0,20842.0,1.0,12990,Automatic,6.0
Renault Clio,66.0,19000.0,2.0,12980,Automatic,6.0
Renault Clio,66.0,32713.0,2.0,11500,Automatic,6.0
Renault Clio,66.0,4529.0,2.0,12960,Automatic,6.0
Renault Clio,66.0,4529.0,2.0,12950,Automatic,6.0
Renault Clio,66.0,29790.0,2.0,12950,Automatic,6.0
Renault Clio,87.0,35000.0,3.0,12900,Automatic,6.0
Renault Clio,87.0,19000.0,2.0,12900,Automatic,6.0
Renault Clio,66.0,40327.0,2.0,12900,Automatic,6.0
Renault Clio,87.0,21904.0,2.0,12900,Automatic,6.0
Renault Clio,87.0,21788.0,2.0,12860,Automatic,6.0
Renault Clio,87.0,26000.0,1.0,10500,Automatic,6.0
Renault Clio,88.0,28916.0,2.0,12860,Automatic,6.0
Renault Clio,66.0,60000.0,3.0,12850,Automatic,6.0
Renault Clio,66.0,34732.0,2.0,12800,Automatic,6.0
Renault Clio,66.0,70000.0,3.0,10000,Automatic,6.0
Renault Clio,66.0,50601.0,3.0,10490,Automatic,5.0
Renault Clio,66.0,80000.0,3.0,10000,Automatic,6.0
Renault Clio,66.0,12000.0,2.0,9990,Automatic,5.0
Renault Clio,66.0,42000.0,2.0,9999,Automatic,6.0
Renault Clio,66.0,51000.0,2.0,9900,Automatic,6.0
Renault Clio,66.0,14230.0,3.0,9900,Automatic,6.0
Renault Clio,66.0,93968.0,3.0,9790,Automatic,6.0
Renault Clio,66.0,91000.0,3.0,9690,Automatic,6.0
Renault Clio,66.0,90000.0,3.0,9500,Automatic,6.0
Renault Clio,66.0,58000.0,3.0,9500,Automatic,6.0
Renault Clio,66.0,93000.0,3.0,9500,Automatic,6.0
Renault Clio,66.0,89910.0,2.0,8900,Automatic,6.0
Renault Clio,66.0,125333.0,3.0,8699,Automatic,5.0
Renault Clio,66.0,133523.0,3.0,8350,Automatic,6.0
Renault Clio,55.0,23863.0,3.0,8490,Automatic,6.0
Renault Clio,66.0,133523.0,3.0,8350,Automatic,6.0
Renault Clio,66.0,133523.0,3.0,8350,Automatic,6.0
